graph_label,weight,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0
1.0,1.235493929568252,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.2929887470508008,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.3396761026457102,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.3417691679271813,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1.0,1.3705605057785664,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1.0,1.3863644939192583,5.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1.0,1.3894091154156143,6.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1.0,1.3925563722880305,7.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1.0,1.3949727667592653,8.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1.0,1.3954831887199504,9.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1.0,1.396006335945507,10.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1.0,1.3964185153455966,11.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1.0,1.397048639096005,12.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1.0,1.4004952052756197,12.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1.0,1.403954475757672,13.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1.0,1.405229536410333,14.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1.0,1.4057302052669993,14.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1.0,1.4079346788825111,14.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
1.0,1.461691451709286,15.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
